name	Unique Positions	Total Tags
scaffold_16969	3	3.0
scaffold_1697	1	1.0
scaffold_16970	2	2.0
scaffold_16973	55	83.0
scaffold_16976	1	1.0
scaffold_16977	1	1.0
scaffold_16978	3785	10747.0
scaffold_16979	1	1.0
scaffold_1698	12	13.0
scaffold_16985	1	1.0
scaffold_1699	6	6.0
scaffold_16992	2	3.0
scaffold_16996	2	2.0
scaffold_16997	1	1.0
scaffold_16999	1	1.0
scaffold_17	276	303.0
scaffold_170	19	23.0
scaffold_1700	19	24.0
scaffold_17000	3	3.0
scaffold_17002	1	1.0
scaffold_17007	1	1.0
scaffold_17008	3	4.0
scaffold_1701	5	6.0
scaffold_17010	1	1.0
scaffold_17011	1	1.0
scaffold_17013	2	2.0
scaffold_17014	8	10.0
scaffold_17015	0	0.0
scaffold_17016	2	2.0
scaffold_17018	1	2.0
scaffold_1702	21	23.0
scaffold_17022	1	1.0
scaffold_17023	17	21.0
scaffold_17025	1	1.0
scaffold_17026	2	3.0
scaffold_17027	2	3.0
scaffold_1703	4	4.0
scaffold_17031	2	2.0
scaffold_17032	2	2.0
scaffold_17033	23	23.0
scaffold_17036	1	1.0
scaffold_17037	187	542.0
scaffold_17038	649	926.0
scaffold_17039	1	1.0
scaffold_1704	8	8.0
scaffold_17041	2	2.0
scaffold_17043	1	1.0
scaffold_17046	5	5.0
scaffold_17047	0	0.0
scaffold_1705	21	52.0
scaffold_17050	4	5.0
scaffold_17051	1	1.0
scaffold_17052	3	3.0
scaffold_17054	1	1.0
scaffold_17057	1	1.0
scaffold_1706	8	8.0
scaffold_17062	2	2.0
scaffold_17063	1	1.0
scaffold_17064	5	5.0
scaffold_17066	1	1.0
scaffold_17069	2	2.0
scaffold_1707	3	3.0
scaffold_17071	1	1.0
scaffold_17074	1	1.0
scaffold_17075	2	2.0
scaffold_17076	1	1.0
scaffold_1708	66	72.0
scaffold_17080	1	1.0
scaffold_1709	44	50.0
scaffold_17093	36	41.0
scaffold_17099	4	5.0
scaffold_171	15	17.0
scaffold_1710	14	19.0
scaffold_17107	1	1.0
scaffold_17108	1	1.0
scaffold_1711	3	3.0
scaffold_17110	1	1.0
scaffold_17112	0	0.0
scaffold_17114	0	0.0
scaffold_17116	1	1.0
scaffold_17117	2	8.0
scaffold_1712	78	81.0
scaffold_17120	1	1.0
scaffold_17122	1	1.0
scaffold_17123	1	1.0
scaffold_17125	20	22.0
scaffold_1713	4	4.0
scaffold_17130	9	15.0
scaffold_17133	4	4.0
scaffold_17138	2	2.0
scaffold_1714	14	14.0
scaffold_17141	136	175.0
scaffold_1715	10	11.0
scaffold_17150	2	6.0
scaffold_17152	3	3.0
scaffold_17153	1	1.0
scaffold_17159	1	1.0
scaffold_1716	5	5.0
scaffold_17160	2	2.0
scaffold_17163	1	1.0
scaffold_17164	1	2.0
scaffold_17165	3	3.0
scaffold_17166	1	1.0
scaffold_17169	1	1.0
scaffold_1717	9	9.0
scaffold_17170	2	2.0
scaffold_17172	2	2.0
scaffold_17176	10	10.0
scaffold_17177	4	4.0
scaffold_17178	1	2.0
scaffold_1718	38	44.0
scaffold_17180	3	3.0
scaffold_17182	1	1.0
scaffold_17184	1	1.0
scaffold_17188	1	1.0
scaffold_17189	1	4.0
scaffold_1719	6	6.0
scaffold_17197	1	2.0
scaffold_17199	2	2.0
scaffold_172	187	892.0
scaffold_1720	17	17.0
scaffold_17200	22	60.0
scaffold_17202	4	4.0
scaffold_17209	1	1.0
scaffold_1721	3	3.0
scaffold_17210	0	0.0
scaffold_1722	94	97.0
scaffold_17220	6	8.0
scaffold_17221	1	2.0
scaffold_17222	1	1.0
scaffold_17224	1	1.0
scaffold_17225	1	1.0
scaffold_17226	1	1.0
scaffold_17228	1	2.0
scaffold_1723	3	3.0
scaffold_17233	1	1.0
scaffold_17235	1	1.0
scaffold_17236	1	1.0
scaffold_1724	23	23.0
scaffold_17241	1	2.0
scaffold_17243	4	4.0
scaffold_17244	5	5.0
scaffold_17248	0	0.0
scaffold_1725	54	55.0
scaffold_17251	1	1.0
scaffold_17256	2	2.0
scaffold_17257	2	2.0
scaffold_1726	46	49.0
scaffold_17260	1	1.0
scaffold_1727	3	3.0
scaffold_17271	1	1.0
scaffold_17273	1	1.0
scaffold_17276	1	1.0
scaffold_17278	17	29.0
scaffold_1728	7	8.0
scaffold_17281	1	1.0
scaffold_17282	1	1.0
scaffold_17288	1	1.0
scaffold_1729	7	8.0
scaffold_17290	2	4.0
scaffold_17292	4	4.0
scaffold_17297	1	1.0
scaffold_173	146	161.0
scaffold_17300	116	265.0
scaffold_17301	1	1.0
scaffold_17304	1	1.0
scaffold_17308	3	4.0
scaffold_17309	3	3.0
scaffold_1731	1	4.0
scaffold_17311	1	1.0
scaffold_1732	6	13.0
scaffold_17324	1	1.0
scaffold_17328	1	1.0
scaffold_17329	406	557.0
scaffold_1733	51	52.0
scaffold_17330	1	1.0
scaffold_17332	0	0.0
scaffold_17339	1	1.0
scaffold_1734	3	3.0
scaffold_17342	18	19.0
scaffold_17343	1	1.0
scaffold_1735	7	7.0
scaffold_17351	16	16.0
scaffold_17354	0	0.0
scaffold_17356	71	155.0
scaffold_17357	10	15.0
scaffold_17358	1	1.0
scaffold_1736	23	24.0
scaffold_17360	1	2.0
scaffold_17361	3	3.0
scaffold_17368	1	1.0
scaffold_17369	1	1.0
scaffold_1737	3	3.0
scaffold_17371	1	2.0
scaffold_17373	2	3.0
scaffold_17374	1	1.0
scaffold_1738	7	7.0
scaffold_17381	2	2.0
scaffold_17386	1	1.0
scaffold_17387	1	1.0
scaffold_17388	3	4.0
scaffold_1739	25	32.0
scaffold_17390	39	75.0
scaffold_17395	3	3.0
scaffold_174	33	34.0
scaffold_1740	28	29.0
scaffold_17402	1	1.0
scaffold_17405	11	15.0
scaffold_17407	2	2.0
scaffold_1741	2	2.0
scaffold_17410	3	4.0
scaffold_17419	3	3.0
scaffold_1742	16	16.0
scaffold_17422	2	2.0
scaffold_17425	1	1.0
scaffold_1743	11	14.0
scaffold_17432	2	2.0
scaffold_17434	1	1.0
scaffold_1744	10	14.0
scaffold_17440	1	1.0
scaffold_17442	1	1.0
scaffold_17445	2	2.0
scaffold_17447	1	1.0
scaffold_17448	3	3.0
scaffold_1745	4	4.0
scaffold_17451	2	2.0
scaffold_17455	1	1.0
scaffold_1746	6	6.0
scaffold_17464	1	1.0
scaffold_17466	3	3.0
scaffold_17467	1	1.0
scaffold_1747	20	20.0
scaffold_17471	27	36.0
scaffold_17472	2	2.0
scaffold_17477	3	3.0
scaffold_17478	1	1.0
scaffold_1748	3	3.0
scaffold_17482	7	8.0
scaffold_17484	1	2.0
scaffold_17489	1	1.0
scaffold_1749	28	29.0
scaffold_17492	1	1.0
scaffold_17493	5	6.0
scaffold_17496	6	7.0
scaffold_175	92	102.0
scaffold_1750	72	80.0
scaffold_17502	8	9.0
scaffold_17504	1	1.0
scaffold_17505	1	1.0
scaffold_17509	1	1.0
scaffold_1751	5	7.0
scaffold_17513	2	2.0
scaffold_17518	1	1.0
scaffold_1752	19	20.0
scaffold_17520	63	127.0
scaffold_17528	9	10.0
scaffold_17529	7	20.0
scaffold_1753	7	7.0
scaffold_17533	1	1.0
scaffold_1754	5	6.0
scaffold_17542	1	1.0
scaffold_17544	2	3.0
scaffold_17547	3	3.0
scaffold_17548	1	2.0
scaffold_1755	1	1.0
scaffold_17556	106	287.0
scaffold_17558	2	2.0
scaffold_1756	35	48.0
scaffold_17561	1	1.0
scaffold_17562	1	1.0
scaffold_17564	3	5.0
scaffold_17568	1	1.0
scaffold_1757	6	6.0
scaffold_17573	2	2.0
scaffold_17575	1	1.0
scaffold_17578	1	1.0
scaffold_17579	0	0.0
scaffold_1758	2	2.0
scaffold_17582	1	1.0
scaffold_17588	1	1.0
scaffold_17589	1	1.0
scaffold_1759	7	8.0
scaffold_176	74	79.0
scaffold_1760	5	7.0
scaffold_17600	1	1.0
scaffold_17601	1	1.0
scaffold_17604	1	1.0
scaffold_17608	1	1.0
scaffold_1761	68	70.0
scaffold_17610	2	2.0
scaffold_17611	1	1.0
scaffold_17613	2	2.0
scaffold_17614	0	0.0
scaffold_17615	1	2.0
scaffold_17616	1	1.0
scaffold_17618	1	1.0
scaffold_17619	3	4.0
scaffold_1762	6	6.0
scaffold_17621	3	3.0
scaffold_17623	6	8.0
scaffold_17624	1	1.0
scaffold_17629	2	4.0
scaffold_1763	5	5.0
scaffold_17630	12	13.0
scaffold_17631	1	1.0
scaffold_17632	3	4.0
scaffold_17635	0	0.0
scaffold_17638	1	1.0
scaffold_1764	149	156.0
scaffold_17646	1	1.0
scaffold_17649	1	1.0
scaffold_1765	36	39.0
scaffold_17652	2	2.0
scaffold_17654	17	24.0
scaffold_17655	2	2.0
scaffold_17658	2	2.0
scaffold_1766	28	29.0
scaffold_17660	1	1.0
scaffold_17666	1	1.0
scaffold_17667	1	1.0
scaffold_1767	9	9.0
scaffold_17672	1	1.0
scaffold_17673	2	3.0
scaffold_17674	3	3.0
scaffold_17678	1	1.0
scaffold_17679	2	2.0
scaffold_1768	7	10.0
scaffold_17683	4	5.0
scaffold_17684	0	0.0
scaffold_17685	16	18.0
scaffold_17688	5	6.0
scaffold_17689	7	7.0
scaffold_1769	20	20.0
scaffold_17691	0	0.0
scaffold_17693	1	1.0
scaffold_17694	1	1.0
scaffold_17697	4	4.0
scaffold_17699	1	1.0
scaffold_177	35	36.0
scaffold_1770	8	8.0
scaffold_17705	63	102.0
scaffold_17708	1	1.0
scaffold_1771	11	12.0
scaffold_17711	1	1.0
scaffold_17717	34	46.0
scaffold_17718	1	1.0
scaffold_1772	24	29.0
scaffold_17720	1	1.0
scaffold_17724	2	2.0
scaffold_17726	1	2.0
scaffold_17727	1	4.0
scaffold_17729	5	6.0
scaffold_1773	34	34.0
scaffold_17733	3	4.0
scaffold_17737	2	3.0
scaffold_17739	5	37.0
scaffold_1774	5	5.0
scaffold_17745	1	1.0
scaffold_17747	2	2.0
scaffold_1775	5	5.0
scaffold_17751	1	1.0
scaffold_17753	6	7.0
scaffold_17755	2	2.0
scaffold_1776	15	15.0
scaffold_17762	3	4.0
scaffold_17768	1	1.0
scaffold_1777	8	8.0
scaffold_17772	2	2.0
scaffold_17775	2	4.0
scaffold_17778	11	12.0
scaffold_1778	13	13.0
scaffold_17780	4	4.0
scaffold_17782	1	2.0
scaffold_17789	3	3.0
scaffold_1779	7	7.0
scaffold_17792	1	1.0
scaffold_17794	5	5.0
scaffold_17795	2	2.0
scaffold_17797	4	5.0
scaffold_17798	1	1.0
scaffold_178	125	132.0
scaffold_1780	38	45.0
scaffold_17807	1	1.0
scaffold_1781	3	3.0
scaffold_17810	2	2.0
scaffold_17811	1	1.0
scaffold_17813	1	1.0
scaffold_17814	2	2.0
scaffold_17815	1	1.0
scaffold_17816	0	0.0
scaffold_17817	1	1.0
scaffold_1782	101	113.0
scaffold_17820	1	1.0
scaffold_17821	3	3.0
scaffold_17827	1	1.0
scaffold_1783	4	5.0
scaffold_17830	1	1.0
scaffold_17837	1	1.0
scaffold_1784	33	34.0
scaffold_17840	3	3.0
scaffold_17844	126	186.0
scaffold_17846	1	1.0
scaffold_17848	1	2.0
scaffold_1785	2	2.0
scaffold_17851	2	2.0
scaffold_17852	1	1.0
scaffold_17856	2	2.0
scaffold_17857	2	2.0
scaffold_1786	10	11.0
scaffold_17863	1	1.0
scaffold_17864	1	1.0
scaffold_17866	5	5.0
scaffold_17867	1	1.0
scaffold_17868	3	3.0
scaffold_1787	4	4.0
scaffold_17870	1	1.0
scaffold_1788	36	37.0
scaffold_17880	0	0.0
scaffold_17882	1	1.0
scaffold_17883	2	2.0
scaffold_17886	2	2.0
scaffold_1789	26	28.0
scaffold_17890	2	2.0
scaffold_17891	1	1.0
scaffold_17892	2	3.0
scaffold_17893	1	6.0
scaffold_17894	8	9.0
scaffold_17895	5	6.0
scaffold_17899	3	3.0
scaffold_179	208	224.0
scaffold_1790	12	12.0
scaffold_17901	1	1.0
scaffold_17903	1	1.0
scaffold_17908	1	1.0
scaffold_1791	11	11.0
scaffold_17910	3	3.0
scaffold_1792	4	4.0
scaffold_17921	10	10.0
scaffold_17923	2	3.0
scaffold_17925	1	1.0
scaffold_17928	2	2.0
scaffold_1793	28	30.0
scaffold_1794	4	4.0
scaffold_17940	2	2.0
scaffold_17941	1	1.0
scaffold_17942	1	1.0
scaffold_17943	1	1.0
scaffold_17945	2	2.0
scaffold_17948	0	0.0
scaffold_17949	1	1.0
scaffold_1795	69	132.0
scaffold_17950	1	1.0
scaffold_17955	41	72.0
scaffold_17958	1	1.0
scaffold_17959	1	1.0
scaffold_1796	654	982.0
scaffold_17962	1	1.0
scaffold_17963	1	1.0
scaffold_17969	1	2.0
scaffold_1797	12	12.0
scaffold_17976	1	1.0
scaffold_1798	1	1.0
scaffold_17985	1	1.0
scaffold_1799	11	11.0
scaffold_17997	2	3.0
scaffold_17999	1	1.0
scaffold_18	31	31.0
scaffold_180	67	75.0
scaffold_1800	11	11.0
scaffold_18000	1	1.0
scaffold_18001	1	1.0
scaffold_18006	2	2.0
scaffold_18009	3	3.0
scaffold_1801	4	5.0
scaffold_18010	38	87.0
scaffold_18012	2	2.0
scaffold_18015	2	2.0
scaffold_1802	14	14.0
scaffold_18020	1	1.0
scaffold_18022	1	1.0
scaffold_18026	1	1.0
scaffold_1803	47	49.0
scaffold_18030	1	1.0
scaffold_18036	2	2.0
scaffold_18038	18	18.0
scaffold_1804	59	61.0
scaffold_18041	1	1.0
scaffold_18042	1	1.0
scaffold_18045	1	1.0
scaffold_18046	2	3.0
scaffold_1805	9	11.0
scaffold_18051	1	1.0
scaffold_18055	6	6.0
scaffold_1806	29	71.0
scaffold_18061	2	2.0
scaffold_18062	1	1.0
scaffold_18065	1	1.0
scaffold_18068	9	10.0
scaffold_18069	1	1.0
scaffold_1807	5	5.0
scaffold_18077	11	17.0
scaffold_1808	5	6.0
scaffold_18080	2	2.0
scaffold_18083	0	0.0
scaffold_18084	2	2.0
scaffold_18087	2	2.0
scaffold_1809	11	14.0
scaffold_18093	1	1.0
scaffold_18094	2	2.0
scaffold_18095	14	23.0
scaffold_18097	1	1.0
scaffold_181	23	73.0
scaffold_1810	9	12.0
scaffold_18100	3	3.0
scaffold_18102	1	1.0
scaffold_18103	2	3.0
scaffold_18105	1	1.0
scaffold_18107	0	0.0
scaffold_18109	1	1.0
scaffold_1811	30	34.0
scaffold_18110	1	1.0
scaffold_18112	2	2.0
scaffold_18115	1	1.0
scaffold_18119	1	1.0
scaffold_1812	3	4.0
scaffold_18121	1	1.0
scaffold_18124	1	1.0
scaffold_18127	29	33.0
scaffold_18129	1	1.0
scaffold_1813	6	7.0
scaffold_18132	1	2.0
scaffold_18136	2	2.0
scaffold_18138	5	6.0
scaffold_18139	1	1.0
scaffold_1814	15	19.0
scaffold_18141	7	7.0
scaffold_18142	2	2.0
scaffold_18143	1	1.0
scaffold_1815	6	6.0
scaffold_18150	1	1.0
scaffold_18152	1	1.0
scaffold_18154	32	39.0
scaffold_18156	1	1.0
scaffold_1816	7	8.0
scaffold_18160	0	0.0
scaffold_18166	1	1.0
scaffold_1817	2	2.0
scaffold_18170	1	1.0
scaffold_18171	1	1.0
scaffold_18174	1	1.0
scaffold_18176	1	1.0
scaffold_18178	5	7.0
scaffold_1818	17	20.0
scaffold_18184	2	2.0
scaffold_18189	1	1.0
scaffold_1819	34	34.0
scaffold_18190	1	1.0
scaffold_18193	1	1.0
scaffold_18194	1	1.0
scaffold_18195	1	1.0
scaffold_18197	1	1.0
scaffold_182	182	203.0
scaffold_1820	2	2.0
scaffold_18201	10	17.0
scaffold_18207	1	1.0
scaffold_18209	2	2.0
scaffold_1821	71	72.0
scaffold_18210	1	1.0
scaffold_18212	1	1.0
scaffold_18214	1	1.0
scaffold_18215	4	4.0
scaffold_18217	1	1.0
scaffold_1822	8	8.0
scaffold_18220	1	1.0
scaffold_18225	7	8.0
scaffold_18226	1	1.0
scaffold_18227	1	1.0
scaffold_18228	1	1.0
scaffold_18229	5	5.0
scaffold_1823	3	3.0
scaffold_18230	1	1.0
scaffold_18232	1	1.0
scaffold_18239	1	1.0
scaffold_1824	7	7.0
scaffold_18247	1	1.0
scaffold_18248	1	1.0
scaffold_1825	19	20.0
scaffold_18251	2	2.0
scaffold_18254	1	1.0
scaffold_18256	7	7.0
scaffold_18258	1	1.0
scaffold_1826	5	5.0
scaffold_18260	1	1.0
scaffold_18263	1	1.0
scaffold_18266	1	2.0
scaffold_18268	2	2.0
scaffold_18269	1	1.0
scaffold_1827	5	5.0
scaffold_18272	18	19.0
scaffold_18274	3	3.0
scaffold_18275	2	2.0
scaffold_18277	11	12.0
scaffold_18279	17	42.0
scaffold_1828	9	9.0
scaffold_18280	7	7.0
scaffold_18283	1	1.0
scaffold_18285	2	2.0
scaffold_18286	2	2.0
scaffold_1829	7	7.0
scaffold_18290	1	1.0
scaffold_183	72	75.0
scaffold_1830	3	3.0
scaffold_18300	1	1.0
scaffold_18301	3	3.0
scaffold_18303	2	3.0
scaffold_18306	1	1.0
scaffold_18308	78	123.0
scaffold_1831	72	74.0
scaffold_18312	0	0.0
scaffold_18315	1	1.0
scaffold_18317	7	7.0
scaffold_18319	24	35.0
scaffold_1832	354	381.0
scaffold_18322	2	2.0
scaffold_18324	1	1.0
scaffold_18328	1	1.0
scaffold_1833	6	8.0
scaffold_18334	1	1.0
scaffold_18335	1	1.0
scaffold_18337	2	2.0
scaffold_1834	8	9.0
scaffold_18340	1	1.0
scaffold_18348	2	2.0
scaffold_1835	4	4.0
scaffold_18354	1	1.0
scaffold_18357	1	1.0
scaffold_1836	30	37.0
scaffold_18360	3	5.0
scaffold_18361	1	1.0
scaffold_18362	1	1.0
scaffold_18365	1	1.0
scaffold_18368	1	1.0
scaffold_1837	5	5.0
scaffold_18370	2	3.0
scaffold_18371	1	1.0
scaffold_18372	1	1.0
scaffold_18373	3	5.0
scaffold_1838	22	22.0
scaffold_18380	1	1.0
scaffold_18382	1	1.0
scaffold_18383	2	4.0
scaffold_18388	0	0.0
scaffold_18389	1	1.0
scaffold_1839	5	5.0
scaffold_18397	0	0.0
scaffold_184	99	102.0
scaffold_1840	6	6.0
scaffold_18400	1	1.0
scaffold_18401	2	2.0
scaffold_18405	1	1.0
scaffold_18406	2	2.0
scaffold_1841	16	16.0
scaffold_18410	2	8.0
scaffold_18411	1	1.0
scaffold_18412	1	1.0
scaffold_18415	1	1.0
scaffold_18418	1	1.0
scaffold_18419	2	2.0
scaffold_1842	2951	4526.0
scaffold_18420	5	5.0
scaffold_18422	6	6.0
scaffold_18424	1	1.0
scaffold_18427	1	1.0
scaffold_1843	17	17.0
scaffold_18434	1	1.0
scaffold_18435	3	4.0
scaffold_18438	9	12.0
scaffold_1844	1	1.0
scaffold_18441	2	2.0
scaffold_18448	2	2.0
scaffold_18449	1	1.0
scaffold_18452	2	2.0
scaffold_18454	1	2.0
scaffold_1846	61	62.0
scaffold_18461	12	19.0
scaffold_18462	1	1.0
scaffold_18466	1	1.0
scaffold_18467	2	2.0
scaffold_1847	76	81.0
scaffold_18471	1	1.0
scaffold_18473	2	2.0
scaffold_18474	1	2.0
scaffold_1848	21	25.0
scaffold_18480	1	1.0
scaffold_18481	2	2.0
scaffold_18485	1	1.0
scaffold_18487	1	1.0
scaffold_18489	2	3.0
scaffold_1849	2	2.0
scaffold_18490	2	2.0
scaffold_18491	1	1.0
scaffold_18493	4	5.0
scaffold_18494	1	1.0
scaffold_18497	1	1.0
scaffold_18498	4	4.0
scaffold_185	64	65.0
scaffold_1850	21	21.0
scaffold_18502	1	1.0
scaffold_18503	1	1.0
scaffold_18504	1	1.0
scaffold_18507	1	1.0
scaffold_1851	5	6.0
scaffold_18511	3	3.0
scaffold_18513	105	177.0
scaffold_18516	0	0.0
scaffold_1852	45	49.0
scaffold_18521	1	1.0
scaffold_18524	4	4.0
scaffold_18529	1	1.0
scaffold_1853	9	46.0
scaffold_18533	3	3.0
scaffold_1854	24	30.0
scaffold_18541	2	2.0
scaffold_18542	1	1.0
scaffold_18545	1	1.0
scaffold_18546	2	2.0
scaffold_18547	0	0.0
scaffold_18548	1	1.0
scaffold_18549	2	2.0
scaffold_1855	192	249.0
scaffold_18555	1	1.0
scaffold_18556	1	1.0
scaffold_18557	3	4.0
scaffold_18558	11	16.0
scaffold_1856	59	61.0
scaffold_18565	1	2.0
scaffold_18566	2	2.0
scaffold_18567	2	2.0
scaffold_18568	10	11.0
scaffold_1857	19	20.0
scaffold_18573	2	2.0
scaffold_18574	2	2.0
scaffold_18575	1	1.0
scaffold_18577	2	2.0
scaffold_18578	1	1.0
scaffold_1858	8	8.0
scaffold_18581	9	9.0
scaffold_18584	1	1.0
scaffold_1859	7	11.0
scaffold_18590	1	1.0
scaffold_18594	1	1.0
scaffold_18595	2	2.0
scaffold_18597	1	1.0
scaffold_18599	1	1.0
scaffold_186	77	81.0
scaffold_1860	20	22.0
scaffold_18600	1	1.0
scaffold_18602	2	2.0
scaffold_18603	2	2.0
scaffold_18606	1	1.0
scaffold_18607	1	1.0
scaffold_1861	16	17.0
scaffold_18610	0	0.0
scaffold_18611	1	1.0
scaffold_18612	1	1.0
scaffold_18614	1	3.0
scaffold_18615	1	1.0
scaffold_18616	0	0.0
scaffold_18617	1	1.0
scaffold_1862	112	151.0
scaffold_18621	8	10.0
scaffold_18622	2	2.0
scaffold_18623	1	2.0
scaffold_18627	1	2.0
scaffold_18629	1	1.0
scaffold_1863	1	1.0
scaffold_18630	0	0.0
scaffold_18631	4	4.0
scaffold_18632	2	2.0
scaffold_18635	1	2.0
scaffold_1864	129	1587.0
scaffold_18641	1	1.0
scaffold_18645	1	1.0
scaffold_18646	1	1.0
scaffold_18649	1	1.0
scaffold_1865	7	8.0
scaffold_18651	1	1.0
scaffold_18652	3	3.0
scaffold_18655	1	1.0
scaffold_18657	2	2.0
scaffold_18658	0	0.0
scaffold_1866	1	1.0
scaffold_18664	1	1.0
scaffold_18666	1	1.0
scaffold_18667	8	10.0
scaffold_18668	1	1.0
scaffold_1867	3	3.0
scaffold_18674	3	3.0
scaffold_18677	2	2.0
scaffold_18678	1	2.0
scaffold_1868	3	3.0
scaffold_18682	1	1.0
scaffold_18683	2	3.0
scaffold_18687	20	20.0
scaffold_1869	5	8.0
scaffold_18690	6	7.0
scaffold_18692	1	1.0
scaffold_18693	4	8.0
scaffold_18694	2	3.0
scaffold_18696	5	12.0
scaffold_18698	1	1.0
scaffold_187	122	142.0
scaffold_1870	8	8.0
scaffold_18700	1	1.0
scaffold_18701	1	1.0
scaffold_18706	230	666.0
scaffold_18708	0	0.0
scaffold_18709	3	3.0
scaffold_1871	3	4.0
scaffold_18714	2	3.0
scaffold_18718	4201	8237.0
scaffold_1872	6	7.0
scaffold_18726	1	1.0
scaffold_18728	8	10.0
scaffold_1873	52	53.0
scaffold_18733	0	0.0
scaffold_18737	39	65.0
scaffold_18739	60	143.0
scaffold_1874	11	18.0
scaffold_18740	1	1.0
scaffold_18744	1	1.0
scaffold_1875	1	1.0
scaffold_18750	2	2.0
scaffold_18754	2	3.0
scaffold_18756	16	29.0
scaffold_18757	8	11.0
scaffold_18759	1	2.0
scaffold_1876	15	18.0
scaffold_18761	3	4.0
scaffold_18767	1	1.0
scaffold_18769	1	1.0
scaffold_1877	7	7.0
scaffold_18772	1	2.0
scaffold_18774	1	1.0
scaffold_1878	12	12.0
scaffold_18780	1	1.0
scaffold_18784	1	1.0
scaffold_18786	1	1.0
scaffold_18788	10	10.0
scaffold_18789	1	1.0
scaffold_1879	4	4.0
scaffold_18790	1	1.0
scaffold_18791	6	6.0
scaffold_18797	5	13.0
scaffold_188	85	88.0
scaffold_1880	5	158.0
scaffold_18801	1	1.0
scaffold_18807	2	3.0
scaffold_18808	2	2.0
scaffold_18811	43	88.0
scaffold_18812	56	89.0
scaffold_18817	0	0.0
scaffold_18818	2	2.0
scaffold_1882	22	27.0
scaffold_18822	3	3.0
scaffold_1883	10	13.0
scaffold_18831	1	1.0
scaffold_18833	1	1.0
scaffold_18834	1	1.0
scaffold_18836	1	2.0
scaffold_18839	1	1.0
scaffold_1884	3	4.0
scaffold_18840	1	1.0
scaffold_18841	1	1.0
scaffold_18842	8	10.0
scaffold_18843	3	3.0
scaffold_18845	5	5.0
scaffold_1885	21	23.0
scaffold_18853	2	6.0
scaffold_18854	63	99.0
scaffold_1886	4	54.0
scaffold_18862	3	4.0
scaffold_18864	6	6.0
scaffold_18866	1	1.0
scaffold_18867	3	3.0
scaffold_1887	8	13.0
scaffold_18874	2	2.0
scaffold_18875	103	124.0
scaffold_18879	2	2.0
scaffold_1888	17	17.0
scaffold_18884	1	1.0
scaffold_1889	9	19.0
scaffold_18890	1	2.0
scaffold_18891	1	1.0
scaffold_18892	1	1.0
scaffold_18896	1	1.0
scaffold_18897	2	2.0
scaffold_189	81	85.0
scaffold_1890	92	117.0
scaffold_18901	2	2.0
scaffold_18902	2	2.0
scaffold_18903	58	82.0
scaffold_1891	3	3.0
scaffold_18910	1	1.0
scaffold_18919	18	19.0
scaffold_1892	8	8.0
scaffold_18920	5	7.0
scaffold_18924	1	1.0
scaffold_18928	2	3.0
scaffold_18929	1	1.0
scaffold_1893	10	11.0
scaffold_18932	2	2.0
scaffold_18938	1	1.0
scaffold_1894	62	64.0
scaffold_18940	1	1.0
scaffold_18941	2	2.0
scaffold_18945	1	1.0
scaffold_18947	1	1.0
scaffold_18949	1	1.0
scaffold_1895	45	594.0
scaffold_18951	28	36.0
scaffold_18952	823	7409.0
scaffold_18953	1	1.0
scaffold_1896	26	27.0
scaffold_18963	2	2.0
scaffold_18965	1	1.0
scaffold_18967	8	8.0
scaffold_1897	20	22.0
scaffold_18973	1	1.0
scaffold_18975	1	1.0
scaffold_18977	5	6.0
scaffold_18978	1	1.0
scaffold_1898	31	52.0
scaffold_18985	1	1.0
scaffold_18986	1	2.0
scaffold_18988	9	9.0
scaffold_18989	2	2.0
scaffold_1899	5	5.0
scaffold_18992	981	5028.0
scaffold_18995	1	1.0
scaffold_18997	1	1.0
scaffold_18998	1	1.0
scaffold_19	74	76.0
scaffold_190	74	77.0
scaffold_1900	20	22.0
scaffold_19000	1	1.0
scaffold_19001	12	13.0
scaffold_19002	1	1.0
scaffold_19004	1	1.0
scaffold_19008	1	1.0
scaffold_19009	3	3.0
scaffold_1901	10	10.0
scaffold_19010	5	5.0
scaffold_19013	1	1.0
scaffold_19017	1	1.0
scaffold_1902	34	34.0
scaffold_19024	16	31.0
scaffold_19025	1	1.0
scaffold_1903	11	29.0
scaffold_19032	4	4.0
scaffold_19034	2	2.0
scaffold_19037	1	1.0
scaffold_1904	87	95.0
scaffold_19043	2	3.0
scaffold_19044	1	1.0
scaffold_19047	1	1.0
scaffold_1905	33	36.0
scaffold_19055	24	31.0
scaffold_1906	2	2.0
scaffold_19061	60	124.0
scaffold_19063	19	62.0
scaffold_1907	5	8.0
scaffold_19070	1	1.0
scaffold_19075	1	1.0
scaffold_19077	1	1.0
scaffold_1908	29	29.0
scaffold_19080	44	71.0
scaffold_19082	1	1.0
scaffold_19084	5	5.0
scaffold_19086	14	16.0
scaffold_1909	21	22.0
scaffold_19091	12	14.0
scaffold_19099	1	1.0
scaffold_191	52	60.0
scaffold_1910	60	72.0
scaffold_19103	1	1.0
scaffold_19105	1	1.0
scaffold_19108	4	4.0
scaffold_19109	7	11.0
scaffold_1911	22	24.0
scaffold_19111	1	1.0
scaffold_19112	5	6.0
scaffold_19117	2	2.0
scaffold_1912	18	19.0
scaffold_19121	1	2.0
scaffold_19127	4	4.0
scaffold_1913	100	106.0
scaffold_19131	1	2.0
scaffold_19133	0	0.0
scaffold_19139	1	1.0
