name	Unique Positions	Total Tags
scaffold_26905	1	1.0
scaffold_2691	2	2.0
scaffold_26911	1	1.0
scaffold_2692	6	7.0
scaffold_2693	2	2.0
scaffold_2694	86	279.0
scaffold_26942	1	1.0
scaffold_2695	8	19.0
scaffold_2696	1	1.0
scaffold_26966	17	24.0
scaffold_2697	6	9.0
scaffold_2698	3	3.0
scaffold_26984	1	1.0
scaffold_2699	4	5.0
scaffold_27	136	310.0
scaffold_270	25	37.0
scaffold_2700	6	16.0
scaffold_2701	4	7.0
scaffold_2702	8	10.0
scaffold_2703	1	1.0
scaffold_2704	10	27.0
scaffold_2705	20	28.0
scaffold_2706	12	16.0
scaffold_27065	5	11.0
scaffold_2709	12	20.0
scaffold_27098	1	1.0
scaffold_271	41	109.0
scaffold_2710	7	20.0
scaffold_27105	1	1.0
scaffold_2711	12	18.0
scaffold_2712	11	16.0
scaffold_2713	4	5.0
scaffold_2714	15	22.0
scaffold_2716	4	4.0
scaffold_2717	14	84.0
scaffold_2718	4	6.0
scaffold_2719	22	38.0
scaffold_27195	1	2.0
scaffold_27197	2	3.0
scaffold_272	36	78.0
scaffold_2720	5	10.0
scaffold_27204	1	1.0
scaffold_2721	3	6.0
scaffold_2722	5	11.0
scaffold_2723	18	26.0
scaffold_27238	1	1.0
scaffold_2724	4	5.0
scaffold_2725	3	4.0
scaffold_2726	4	86.0
scaffold_27266	1	5.0
scaffold_2727	3	4.0
scaffold_27279	1	1.0
scaffold_2728	2	4.0
scaffold_2729	7	12.0
scaffold_273	31	42.0
scaffold_2730	3	8.0
scaffold_2731	2	2.0
scaffold_2733	1	2.0
scaffold_2734	4	7.0
scaffold_27342	2	2.0
scaffold_2735	42	57.0
scaffold_2736	3	3.0
scaffold_2737	7	15.0
scaffold_2739	3	9.0
scaffold_27399	1	1.0
scaffold_274	43	210.0
scaffold_2740	36	85.0
scaffold_27407	2	2.0
scaffold_27408	1	1.0
scaffold_27409	1	2.0
scaffold_2741	19	27.0
scaffold_2742	6	7.0
scaffold_27422	1	1.0
scaffold_2743	7	24.0
scaffold_2744	14	16.0
scaffold_2745	2	3.0
scaffold_27453	1	1.0
scaffold_27457	4	8.0
scaffold_2746	32	53.0
scaffold_2747	2	6.0
scaffold_27472	1	1.0
scaffold_2748	15	23.0
scaffold_2749	1	2.0
scaffold_27495	1	1.0
scaffold_275	47	93.0
scaffold_2750	7	16.0
scaffold_2751	15	21.0
scaffold_2752	11	26.0
scaffold_2753	2	2.0
scaffold_2754	3	5.0
scaffold_2755	13	20.0
scaffold_2756	62	176.0
scaffold_27560	1	1.0
scaffold_27561	1	1.0
scaffold_27563	4	12.0
scaffold_2757	15	26.0
scaffold_2758	2	2.0
scaffold_27581	2	2.0
scaffold_27582	2	2.0
scaffold_27585	1	2.0
scaffold_276	25	51.0
scaffold_2760	24	46.0
scaffold_2761	7	9.0
scaffold_27617	8	29.0
scaffold_2762	7	12.0
scaffold_27626	1	4.0
scaffold_2763	20	76.0
scaffold_2764	1	3.0
scaffold_2765	1	1.0
scaffold_2766	4	5.0
scaffold_2767	11	20.0
scaffold_2768	17	24.0
scaffold_2769	34	124.0
scaffold_277	8	18.0
scaffold_2770	22	29.0
scaffold_2771	11	14.0
scaffold_27713	6	82.0
scaffold_27716	2	2.0
scaffold_2773	6	13.0
scaffold_2774	36	60.0
scaffold_2775	4	4.0
scaffold_27755	1	1.0
scaffold_2776	6	8.0
scaffold_2777	4	7.0
scaffold_2778	5	7.0
scaffold_2779	6	14.0
scaffold_27795	1	1.0
scaffold_278	58	130.0
scaffold_2780	5	21.0
scaffold_2781	3	4.0
scaffold_2782	11	25.0
scaffold_27829	4	4.0
scaffold_2784	5	17.0
scaffold_2785	19	35.0
scaffold_2786	3	15.0
scaffold_27864	1	3.0
scaffold_2788	6	7.0
scaffold_27889	1	1.0
scaffold_2789	2	2.0
scaffold_279	46	75.0
scaffold_2790	33	49.0
scaffold_27902	1	2.0
scaffold_2791	22	43.0
scaffold_2792	29	48.0
scaffold_2793	5	5.0
scaffold_27933	1	1.0
scaffold_2794	7	26.0
scaffold_2795	50	119.0
scaffold_27955	1	1.0
scaffold_27958	1	1.0
scaffold_2796	1	2.0
scaffold_2797	5	6.0
scaffold_2798	9	17.0
scaffold_27982	1	1.0
scaffold_27985	1	1.0
scaffold_2799	8	10.0
scaffold_28	79	182.0
scaffold_280	68	120.0
scaffold_2800	1	1.0
scaffold_2801	37	75.0
scaffold_2802	16	28.0
scaffold_2803	21	37.0
scaffold_2804	4	6.0
scaffold_2805	2	2.0
scaffold_2806	4	4.0
scaffold_2807	2	2.0
scaffold_2808	10	16.0
scaffold_2809	7	11.0
scaffold_28093	2	3.0
scaffold_281	114	207.0
scaffold_2810	2	2.0
scaffold_2811	8	15.0
scaffold_2812	33	49.0
scaffold_2813	4	5.0
scaffold_2814	3	3.0
scaffold_28143	1	2.0
scaffold_2815	1	1.0
scaffold_2816	14	18.0
scaffold_2817	29	38.0
scaffold_2818	6	17.0
scaffold_2819	5	13.0
scaffold_282	10	16.0
scaffold_2820	31	43.0
scaffold_2821	8	12.0
scaffold_2822	3	3.0
scaffold_2823	5	6.0
scaffold_2824	3	3.0
scaffold_2825	2	3.0
scaffold_2826	8	11.0
scaffold_28261	1	1.0
scaffold_28264	2	2.0
scaffold_2827	10	11.0
scaffold_2829	4	4.0
scaffold_283	45	73.0
scaffold_2830	6	9.0
scaffold_28301	1	1.0
scaffold_2831	3	6.0
scaffold_2832	4	7.0
scaffold_2833	3	16.0
scaffold_2834	58	101.0
scaffold_2835	17	24.0
scaffold_2836	53	116.0
scaffold_2837	5	16.0
scaffold_2838	1	1.0
scaffold_28388	1	1.0
scaffold_2839	3	3.0
scaffold_28393	1	1.0
scaffold_284	28	47.0
scaffold_2840	5	15.0
scaffold_28401	1	2.0
scaffold_2841	12	19.0
scaffold_2842	13	21.0
scaffold_28427	1	1.0
scaffold_2843	3	3.0
scaffold_28431	1	1.0
scaffold_28434	1	1.0
scaffold_2844	14	19.0
scaffold_2845	2	2.0
scaffold_2846	4	6.0
scaffold_2847	13	21.0
scaffold_2848	2	4.0
scaffold_2849	56	10114.0
scaffold_285	54	97.0
scaffold_2850	4	4.0
scaffold_28504	1	1.0
scaffold_2851	20	92.0
scaffold_2852	1	1.0
scaffold_28529	1	1.0
scaffold_2853	67	200.0
scaffold_2854	7	14.0
scaffold_2855	18	22.0
scaffold_2856	5	18.0
scaffold_2857	16	26.0
scaffold_2859	20	84.0
scaffold_286	26	70.0
scaffold_2860	15	18.0
scaffold_28601	1	1.0
scaffold_28608	1	1.0
scaffold_2861	16	343.0
scaffold_2862	2	15.0
scaffold_28625	1	1.0
scaffold_2863	16	23.0
scaffold_28637	1	1.0
scaffold_2864	19	34.0
scaffold_2865	5	16.0
scaffold_2866	3	6.0
scaffold_2867	7	9.0
scaffold_28674	64	109.0
scaffold_2869	10	29.0
scaffold_287	96	176.0
scaffold_2870	13	16.0
scaffold_2871	3	4.0
scaffold_2872	6	10.0
scaffold_2873	1	1.0
scaffold_2874	13	20.0
scaffold_2875	5	17.0
scaffold_2876	4	10.0
scaffold_28774	1	1.0
scaffold_2878	2	3.0
scaffold_28781	1	1.0
scaffold_2879	30	63.0
scaffold_288	16	24.0
scaffold_2880	19	32.0
scaffold_2881	10	15.0
scaffold_28812	1	1.0
scaffold_28814	1	3.0
scaffold_2882	2	3.0
scaffold_28826	3	6.0
scaffold_28827	1	2.0
scaffold_2883	3	4.0
scaffold_28830	1	1.0
scaffold_2884	22	37.0
scaffold_28841	1	1.0
scaffold_2885	8	8.0
scaffold_2886	1	2.0
scaffold_2887	2	4.0
scaffold_2888	4	10.0
scaffold_2889	17	29.0
scaffold_28895	1	1.0
scaffold_289	9	11.0
scaffold_2890	7	158.0
scaffold_2891	15	21.0
scaffold_2892	11	11.0
scaffold_2893	135	262.0
scaffold_2894	18	24.0
scaffold_2895	3	4.0
scaffold_2896	40	2121.0
scaffold_2897	7	7.0
scaffold_2898	1	1.0
scaffold_2899	1	1.0
scaffold_29	59	173.0
scaffold_290	40	94.0
scaffold_2900	12	20.0
scaffold_2901	65	371.0
scaffold_2903	20	30.0
scaffold_2904	14	32.0
scaffold_2905	32	43.0
scaffold_2906	31	49.0
scaffold_2907	2	3.0
scaffold_2908	4	6.0
scaffold_29083	1	1.0
scaffold_2909	38	92.0
scaffold_291	30	76.0
scaffold_2911	1	1.0
scaffold_2912	7	9.0
scaffold_29122	1	1.0
scaffold_2913	14	17.0
scaffold_29139	4	70.0
scaffold_2914	8	9.0
scaffold_29149	3	5.0
scaffold_2915	30	133.0
scaffold_2916	13	30.0
scaffold_29167	1	1.0
scaffold_2917	1	1.0
scaffold_29171	1	1.0
scaffold_2918	2	19.0
scaffold_2919	4	5.0
scaffold_292	103	199.0
scaffold_2920	1	1.0
scaffold_29200	1	1.0
scaffold_2921	10	23.0
scaffold_2922	12	18.0
scaffold_2923	15	47.0
scaffold_2924	66	187.0
scaffold_29241	1	2.0
scaffold_2925	6	9.0
scaffold_2926	3	3.0
scaffold_2927	2	2.0
scaffold_2928	10	14.0
scaffold_2929	2	23.0
scaffold_293	41	56.0
scaffold_2930	4	10.0
scaffold_2931	3	3.0
scaffold_29315	1	2.0
scaffold_2932	5	12.0
scaffold_29326	20	61.0
scaffold_2933	60	127.0
scaffold_29331	1	1.0
scaffold_29337	1	1.0
scaffold_2934	9	12.0
scaffold_2935	26	66.0
scaffold_2936	42	72.0
scaffold_2937	9	13.0
scaffold_2938	21	130.0
scaffold_29387	1	1.0
scaffold_2939	5	8.0
scaffold_294	24	37.0
scaffold_2940	9	29.0
scaffold_2941	46	579.0
scaffold_2942	28	38.0
scaffold_29426	1	1.0
scaffold_2943	7	8.0
scaffold_2945	1	1.0
scaffold_29459	1	1.0
scaffold_2946	8	31.0
scaffold_2947	22	33.0
scaffold_2948	81	192.0
scaffold_29484	1	1.0
scaffold_2949	3	5.0
scaffold_29492	5	8.0
scaffold_295	29	44.0
scaffold_2950	2	5.0
scaffold_2951	10	23.0
scaffold_2952	16	20.0
scaffold_2953	7	16.0
scaffold_29530	1	1.0
scaffold_2954	7	16.0
scaffold_2955	26	38.0
scaffold_29552	1	1.0
scaffold_2956	10	64.0
scaffold_2957	5	5.0
scaffold_2958	1	1.0
scaffold_29585	12	19.0
scaffold_2959	4	8.0
scaffold_296	35	101.0
scaffold_2960	12	20.0
scaffold_2961	65	140.0
scaffold_2962	8	16.0
scaffold_2963	19	34.0
scaffold_2964	2	5.0
scaffold_2965	5	33.0
scaffold_29654	1	1.0
scaffold_2966	2	2.0
scaffold_2967	4	5.0
scaffold_2968	4	4.0
scaffold_29686	1	1.0
scaffold_2969	2	2.0
scaffold_29697	1	1.0
scaffold_297	30	51.0
scaffold_2970	8	17.0
scaffold_29709	2	2.0
scaffold_2971	10	14.0
scaffold_2973	15	28.0
scaffold_2974	9	14.0
scaffold_2975	1	1.0
scaffold_29756	35	181.0
scaffold_2977	2	2.0
scaffold_2978	9	46.0
scaffold_2979	6	9.0
scaffold_29796	1	1.0
scaffold_298	36	59.0
scaffold_2980	27	39.0
scaffold_2981	14	31.0
scaffold_2982	2	2.0
scaffold_2983	1	1.0
scaffold_29844	1	1.0
scaffold_2985	3	3.0
scaffold_2986	4	5.0
scaffold_2987	1	1.0
scaffold_29877	1	1.0
scaffold_2988	11	17.0
scaffold_29880	2	3.0
scaffold_2989	25	42.0
scaffold_29895	1	1.0
scaffold_299	33	46.0
scaffold_2990	5	30.0
scaffold_2991	1	1.0
scaffold_2992	9	12.0
scaffold_2993	23	41.0
scaffold_29936	1	1.0
scaffold_2994	52	104.0
scaffold_2995	20	28.0
scaffold_2996	31	165.0
scaffold_2997	15	30.0
scaffold_2998	52	125.0
scaffold_2999	5	7.0
scaffold_3	7486	34462.0
scaffold_30	111	301.0
scaffold_300	42	192.0
scaffold_3000	17	27.0
scaffold_3001	31	63.0
scaffold_3002	1	1.0
scaffold_3003	1	1.0
scaffold_30030	21	79.0
scaffold_3005	2	2.0
scaffold_3006	1	1.0
scaffold_3007	2	3.0
scaffold_3008	2	2.0
scaffold_3009	12	18.0
scaffold_301	23	28.0
scaffold_30106	1	1.0
scaffold_3011	42	67.0
scaffold_3012	2	3.0
scaffold_30121	1	1.0
scaffold_3013	2	3.0
scaffold_3014	7	9.0
scaffold_3015	15	25.0
scaffold_3016	1	5.0
scaffold_30166	1	1.0
scaffold_3017	6	8.0
scaffold_3018	9	15.0
scaffold_3019	2	3.0
scaffold_30190	4	8.0
scaffold_302	22	33.0
scaffold_30208	1	1.0
scaffold_3021	1	2.0
scaffold_3022	55	124.0
scaffold_30224	1	8.0
scaffold_3023	14	20.0
scaffold_3024	3	6.0
scaffold_3026	36	95.0
scaffold_3027	10	14.0
scaffold_3028	6	7.0
scaffold_3029	4	32.0
scaffold_303	31	43.0
scaffold_3030	4	6.0
scaffold_30308	1	1.0
scaffold_3031	30	77.0
scaffold_30313	1	1.0
scaffold_3032	8	59.0
scaffold_30322	1	2.0
scaffold_3033	4	10.0
scaffold_3034	7	14.0
scaffold_3035	7	13.0
scaffold_3036	6	8.0
scaffold_3037	3	3.0
scaffold_30370	1	3.0
scaffold_3038	1	1.0
scaffold_3039	6	9.0
scaffold_30390	1	1.0
scaffold_304	10	29.0
scaffold_3040	6	10.0
scaffold_3041	9	13.0
scaffold_3042	11	26.0
scaffold_30428	2	3.0
scaffold_3044	14	27.0
scaffold_3045	2	2.0
scaffold_3046	3	4.0
scaffold_3047	11	20.0
scaffold_3048	3	8.0
scaffold_30486	1	2.0
scaffold_3049	4	5.0
scaffold_305	40	54.0
scaffold_3050	1	1.0
scaffold_3051	6	11.0
scaffold_3052	23	40.0
scaffold_30521	1	2.0
scaffold_3053	5	8.0
scaffold_3055	2	2.0
scaffold_3056	9	18.0
scaffold_3057	2	2.0
scaffold_3058	6	7.0
scaffold_30596	2	4.0
scaffold_306	35	68.0
scaffold_3060	18	26.0
scaffold_3061	1	1.0
scaffold_3062	6	11.0
scaffold_3063	59	101.0
scaffold_3064	7	10.0
scaffold_3065	3	3.0
scaffold_30656	1	1.0
scaffold_3066	4	12.0
scaffold_30665	4	4.0
scaffold_3067	9	13.0
scaffold_3068	53	132.0
scaffold_3069	5	6.0
scaffold_307	89	137.0
scaffold_3070	5	9.0
scaffold_3071	1	1.0
scaffold_3072	53	88.0
scaffold_3073	1	1.0
scaffold_3074	1	1.0
scaffold_3075	12	29.0
scaffold_3076	9	10.0
scaffold_3077	4	5.0
scaffold_3078	4	7.0
scaffold_30787	1	1.0
scaffold_3079	19	32.0
scaffold_308	51	149.0
scaffold_3080	15	18.0
scaffold_3081	8	12.0
scaffold_30818	4	4.0
scaffold_3082	7	7.0
scaffold_3083	1	1.0
scaffold_3084	2	2.0
scaffold_3085	17	31.0
scaffold_3086	28	56.0
scaffold_3087	327	6441.0
scaffold_3088	1	1.0
scaffold_30885	1	1.0
scaffold_3089	8	13.0
scaffold_309	63	128.0
scaffold_3090	12	19.0
scaffold_3091	5	9.0
scaffold_30914	1	2.0
scaffold_3092	2	3.0
scaffold_3093	1	1.0
scaffold_30932	3	7.0
scaffold_3094	5	6.0
scaffold_3096	27	34.0
scaffold_3097	1	5.0
scaffold_3098	1	1.0
scaffold_3099	3	4.0
scaffold_31	98	241.0
scaffold_310	99	160.0
scaffold_3100	16	24.0
scaffold_3101	4	6.0
scaffold_31011	3	3.0
scaffold_3104	3	5.0
scaffold_3105	6	11.0
scaffold_3106	27	41.0
scaffold_3107	6	11.0
scaffold_3108	15	20.0
scaffold_3109	15	34.0
scaffold_311	62	89.0
scaffold_3110	11	14.0
scaffold_31102	1	2.0
scaffold_3111	3	7.0
scaffold_3112	35	57.0
scaffold_3113	2	2.0
scaffold_3114	3	14.0
scaffold_3116	3	3.0
scaffold_3117	9	16.0
scaffold_3118	22	34.0
scaffold_31187	1	2.0
scaffold_3119	4	4.0
scaffold_312	19	25.0
scaffold_3120	1	1.0
scaffold_3121	40	89.0
scaffold_3122	54	90.0
scaffold_3123	13	18.0
scaffold_31238	1	1.0
scaffold_3124	1	2.0
scaffold_3125	1	2.0
scaffold_3126	69	93.0
scaffold_3127	2	2.0
scaffold_3128	2	2.0
scaffold_31284	1	1.0
scaffold_3129	22	31.0
scaffold_313	48	132.0
scaffold_3131	18	27.0
scaffold_3133	1	1.0
scaffold_3134	19	34.0
scaffold_3135	51	92.0
scaffold_3136	3	4.0
scaffold_3137	26	32.0
scaffold_3138	5	7.0
scaffold_314	20	42.0
scaffold_3140	2	3.0
scaffold_3142	3	59.0
scaffold_3143	1	1.0
scaffold_31432	1	1.0
scaffold_31437	3	3.0
scaffold_3144	3	5.0
scaffold_31443	1	4.0
scaffold_3145	3	3.0
scaffold_31458	1	1.0
scaffold_3146	5	5.0
scaffold_31469	1	3.0
scaffold_3147	7	10.0
scaffold_3148	1	1.0
scaffold_3149	41	95.0
scaffold_315	15	26.0
scaffold_3150	10	19.0
scaffold_3151	7	10.0
scaffold_3152	3	8.0
scaffold_31529	1	6.0
scaffold_3153	33	79.0
scaffold_3154	2	3.0
scaffold_3155	1	3.0
scaffold_3156	1	1.0
scaffold_3159	2	2.0
scaffold_316	34	58.0
scaffold_3160	8	9.0
scaffold_3161	10	38.0
scaffold_3162	4	35.0
scaffold_3163	17	32.0
scaffold_31630	2	2.0
scaffold_3165	1	1.0
scaffold_31659	3580	8307.0
scaffold_3166	2	2.0
scaffold_3168	1	1.0
scaffold_3169	5	7.0
scaffold_317	18	23.0
scaffold_3170	46	157.0
scaffold_3171	3	3.0
scaffold_3172	1	3.0
scaffold_3173	11	12.0
scaffold_3174	5	5.0
scaffold_3175	7	7.0
scaffold_3176	17	25.0
scaffold_3177	3	3.0
scaffold_3178	18	23.0
scaffold_3179	1	4.0
scaffold_318	46	94.0
scaffold_3181	13	16.0
scaffold_3182	6	8.0
scaffold_3183	1	1.0
scaffold_3184	6	12.0
scaffold_3185	6	13.0
scaffold_3186	7	12.0
scaffold_3187	7	8.0
scaffold_3188	9	15.0
scaffold_3189	15	20.0
scaffold_319	43	77.0
scaffold_3190	5	6.0
scaffold_3191	13	15.0
scaffold_3192	1	1.0
scaffold_3195	2	3.0
scaffold_3196	3	4.0
scaffold_3197	4	5.0
scaffold_3198	49	95.0
scaffold_3199	2	3.0
scaffold_31997	1	1.0
scaffold_32	69	145.0
scaffold_320	8	11.0
scaffold_3200	2	2.0
scaffold_3201	1	2.0
scaffold_3202	2	4.0
scaffold_3203	1	1.0
scaffold_32030	1	1.0
scaffold_3204	3	5.0
scaffold_3205	2	2.0
scaffold_3206	2	3.0
scaffold_3207	58	104.0
scaffold_3208	1	1.0
scaffold_3209	41	276.0
scaffold_321	70	124.0
scaffold_3210	37	71.0
scaffold_3211	7	11.0
scaffold_3212	2	2.0
scaffold_3213	9	11.0
scaffold_3214	1	2.0
scaffold_3215	14	42.0
scaffold_3216	20	91.0
scaffold_3217	13	30.0
scaffold_3218	4	7.0
scaffold_3219	19	24.0
scaffold_322	55	132.0
scaffold_3220	23	29.0
scaffold_32206	1	1.0
scaffold_3221	5	9.0
scaffold_3222	25	61.0
scaffold_3223	9	14.0
scaffold_3224	8	11.0
scaffold_32245	1	2.0
scaffold_3225	5	38.0
scaffold_3226	2	2.0
scaffold_3227	13	20.0
scaffold_3228	24	114.0
scaffold_3229	17	156.0
scaffold_323	9	11.0
scaffold_3230	5	6.0
scaffold_3231	15	26.0
scaffold_3233	4	5.0
scaffold_32338	7	9.0
scaffold_3234	2	2.0
scaffold_3235	4	5.0
scaffold_3236	10	15.0
scaffold_32364	1	3.0
scaffold_32367	1	3.0
scaffold_3237	1	1.0
scaffold_32375	1	1.0
scaffold_3238	3	4.0
scaffold_3239	3	3.0
scaffold_324	82	134.0
scaffold_3240	3	5.0
scaffold_3242	2	4.0
scaffold_3243	10	13.0
scaffold_32434	2	6.0
scaffold_3244	2	2.0
scaffold_3245	3	5.0
scaffold_3246	3	3.0
scaffold_3247	16	65.0
scaffold_3248	3	3.0
scaffold_3249	25	52.0
scaffold_325	273	1283.0
scaffold_3250	5	8.0
scaffold_3252	5	5.0
scaffold_3253	13	21.0
scaffold_3254	10	12.0
scaffold_3255	7	9.0
scaffold_3256	3	4.0
scaffold_3257	1	1.0
scaffold_32575	4	7.0
scaffold_3259	22	188.0
scaffold_326	36	46.0
scaffold_3260	19	427.0
scaffold_3261	1	4.0
scaffold_3262	5	5.0
scaffold_3263	2	2.0
scaffold_3264	4	5.0
scaffold_3265	7	9.0
scaffold_3267	8	8.0
scaffold_3268	42	622.0
scaffold_3269	2	2.0
scaffold_327	58	86.0
scaffold_3270	7	12.0
scaffold_3271	1	1.0
scaffold_3272	8	10.0
scaffold_3273	10	32.0
scaffold_3274	13	22.0
scaffold_3275	20	87.0
scaffold_3276	3	3.0
scaffold_3278	12	16.0
scaffold_3279	1	1.0
scaffold_328	52	100.0
scaffold_3280	4	6.0
scaffold_3281	3	3.0
scaffold_3283	3	4.0
scaffold_3284	3	4.0
scaffold_3285	8	12.0
scaffold_3286	3	3.0
scaffold_32875	6	18.0
scaffold_3288	6	11.0
scaffold_3289	58	119.0
scaffold_32897	2	2.0
scaffold_329	25	38.0
scaffold_3290	9	14.0
scaffold_3291	5	7.0
scaffold_3292	8	13.0
scaffold_3293	16	31.0
scaffold_3294	12	41.0
scaffold_3295	14	18.0
scaffold_3296	2	2.0
scaffold_3297	2	3.0
scaffold_3298	18	34.0
scaffold_3299	10	17.0
scaffold_33	82	204.0
scaffold_330	50	116.0
scaffold_3300	1	1.0
scaffold_3301	5	7.0
scaffold_3302	4	5.0
scaffold_3303	9	17.0
scaffold_3304	13	18.0
scaffold_3305	3	3.0
scaffold_3306	2	6.0
scaffold_3309	22	32.0
scaffold_331	73	138.0
scaffold_3310	10	15.0
scaffold_3311	1	1.0
scaffold_3313	12	16.0
scaffold_3314	34	75.0
scaffold_3315	5	8.0
scaffold_3316	4	5.0
scaffold_3317	2	3.0
scaffold_3318	4	6.0
scaffold_3319	1	1.0
scaffold_332	17	23.0
scaffold_3320	3	4.0
scaffold_3321	3	9.0
scaffold_3322	9	13.0
scaffold_3323	4	8.0
scaffold_3324	3	3.0
scaffold_33243	1	1.0
scaffold_3325	6	189.0
scaffold_33251	1	1.0
scaffold_3326	10	15.0
scaffold_3327	4	8.0
scaffold_3328	205	668.0
scaffold_3329	13	42.0
scaffold_333	42	434.0
scaffold_3330	17	31.0
scaffold_33307	2	3.0
scaffold_3331	12	17.0
scaffold_3333	1	2.0
scaffold_3334	5	7.0
scaffold_3335	36	56.0
scaffold_3336	1	1.0
scaffold_3337	6	11.0
scaffold_33377	1	2.0
scaffold_3338	4	6.0
scaffold_33385	1	1.0
scaffold_3339	25	39.0
scaffold_334	18	28.0
scaffold_3340	2	3.0
scaffold_33401	2	2.0
scaffold_33409	1	1.0
scaffold_3341	1	2.0
scaffold_3342	4	8.0
scaffold_3343	2	2.0
scaffold_3344	6	12.0
scaffold_3345	14	23.0
scaffold_3346	15	75.0
scaffold_3347	1	1.0
scaffold_3348	2	3.0
scaffold_3349	10	17.0
scaffold_335	30	50.0
scaffold_3350	3	3.0
scaffold_3351	2	2.0
scaffold_3352	4	8.0
scaffold_3353	2	4.0
scaffold_3354	7	13.0
scaffold_3355	1	7.0
scaffold_3356	11	12.0
scaffold_3357	8	9.0
scaffold_3358	2	2.0
scaffold_3359	2	2.0
scaffold_336	21	31.0
scaffold_3360	6	12.0
scaffold_3361	2	4.0
scaffold_3362	3	4.0
scaffold_33629	75	245.0
scaffold_33636	2	5.0
scaffold_3364	2	2.0
scaffold_3365	7	10.0
scaffold_3366	1	1.0
scaffold_33660	1	1.0
scaffold_3368	2	4.0
scaffold_3369	18	21.0
scaffold_337	60	145.0
scaffold_3370	48	84.0
scaffold_3371	13	111.0
scaffold_3372	1	1.0
scaffold_3373	1	1.0
scaffold_3374	5	6.0
scaffold_33748	6	13.0
scaffold_3375	9	15.0
scaffold_33756	400	1183.0
scaffold_3377	33	64.0
scaffold_3378	1	2.0
scaffold_3379	6	8.0
scaffold_338	60	110.0
scaffold_3381	5	8.0
scaffold_3383	2	7.0
scaffold_3385	13	16.0
scaffold_33857	1	1.0
scaffold_3386	33	70.0
scaffold_3387	9	11.0
scaffold_3388	2	3.0
scaffold_3389	7	8.0
scaffold_339	57	98.0
scaffold_3390	1	1.0
scaffold_3391	2	2.0
scaffold_3392	16	31.0
scaffold_3393	1	3.0
scaffold_3394	4	7.0
scaffold_3395	3	4.0
scaffold_3396	25	40.0
scaffold_3397	5	6.0
scaffold_3398	13	43.0
scaffold_34	128	461.0
scaffold_340	41	77.0
scaffold_3400	9	13.0
scaffold_3401	4	6.0
scaffold_3402	2	4.0
scaffold_3403	1	1.0
scaffold_3404	7	9.0
scaffold_3405	1	2.0
scaffold_3406	5	7.0
scaffold_3407	26	37.0
scaffold_3408	25	71.0
scaffold_3409	15	20.0
scaffold_341	48	121.0
scaffold_3410	3	6.0
scaffold_3411	4	6.0
scaffold_3412	1	1.0
scaffold_3413	114	312.0
scaffold_3415	12	17.0
scaffold_3416	6	10.0
scaffold_3417	4	9.0
scaffold_3418	5	11.0
scaffold_3419	77	140.0
scaffold_342	68	352.0
scaffold_3420	1	2.0
scaffold_3421	3	5.0
scaffold_3422	5	8.0
scaffold_3423	16	36.0
scaffold_3424	6	12.0
scaffold_3425	3	3.0
scaffold_34252	1	1.0
scaffold_3426	7	9.0
scaffold_3427	4	8.0
scaffold_3428	2	2.0
scaffold_3429	7	7.0
scaffold_343	68	163.0
scaffold_34305	8	15.0
scaffold_3432	7	15.0
scaffold_3434	25	33.0
scaffold_3436	4	7.0
scaffold_3437	15	21.0
scaffold_3438	248	20204.0
scaffold_344	34	84.0
scaffold_3440	2	3.0
scaffold_3442	9	14.0
scaffold_3444	7	8.0
scaffold_3445	1	1.0
scaffold_3446	7	28.0
scaffold_34467	1	1.0
scaffold_3447	6	9.0
scaffold_3449	15	26.0
scaffold_345	101	181.0
scaffold_3450	4	5.0
scaffold_3452	1	1.0
scaffold_3453	2	4.0
scaffold_3454	3	3.0
scaffold_3455	2	2.0
scaffold_3456	15	28.0
scaffold_3457	18	31.0
scaffold_3458	40	63.0
scaffold_3459	2	3.0
scaffold_346	43	82.0
scaffold_3460	2	2.0
scaffold_3461	8	17.0
scaffold_3462	6	8.0
scaffold_3463	2	3.0
scaffold_3464	2	2.0
scaffold_3465	1	1.0
scaffold_3466	11	14.0
scaffold_3467	1	12.0
scaffold_3468	3	7.0
scaffold_3469	5	7.0
scaffold_347	22	215.0
scaffold_3470	13	18.0
scaffold_3471	4	5.0
scaffold_3472	4	4.0
scaffold_3473	12	14.0
scaffold_3474	88	137.0
scaffold_3475	4	9.0
scaffold_3476	56	112.0
scaffold_3477	11	15.0
scaffold_3478	1	2.0
scaffold_3479	2	2.0
scaffold_348	40	136.0
scaffold_3480	2	3.0
scaffold_3481	34	55.0
scaffold_3482	1	2.0
scaffold_3483	2	2.0
scaffold_3484	2	3.0
scaffold_3485	10	59.0
scaffold_3486	11	91.0
scaffold_3487	1	5.0
scaffold_3488	17	23.0
scaffold_3489	8	9.0
scaffold_349	30	46.0
scaffold_3490	1	1.0
scaffold_3491	12	51.0
scaffold_3492	2	2.0
scaffold_3493	7	11.0
scaffold_3494	4	22.0
scaffold_3496	1	2.0
scaffold_3497	5	5.0
scaffold_3498	5	5.0
scaffold_3499	11	12.0
scaffold_35	51	80.0
scaffold_350	31	62.0
scaffold_3500	3	6.0
scaffold_3501	2	5.0
scaffold_3503	6	7.0
scaffold_3504	3	4.0
scaffold_3505	6	13.0
scaffold_3506	38	119.0
scaffold_3507	5	7.0
scaffold_3508	20	49.0
