name	Unique Positions	Total Tags
scaffold_27256	1	1.0
scaffold_27257	2	2.0
scaffold_2726	46	60.0
scaffold_2727	5	5.0
scaffold_27271	1	1.0
scaffold_27277	2	2.0
scaffold_27279	4	5.0
scaffold_2728	5	6.0
scaffold_27284	3	5.0
scaffold_27288	1	1.0
scaffold_2729	4	10.0
scaffold_273	62	78.0
scaffold_2730	7	8.0
scaffold_27303	1	1.0
scaffold_2731	2	3.0
scaffold_27316	1	1.0
scaffold_2732	9	14.0
scaffold_27323	1	1.0
scaffold_2733	5	9.0
scaffold_27337	1	1.0
scaffold_2734	14	18.0
scaffold_27344	1	1.0
scaffold_2735	51	69.0
scaffold_27358	1	1.0
scaffold_2736	48	84.0
scaffold_27362	1	1.0
scaffold_2737	25	27.0
scaffold_27378	1	2.0
scaffold_2738	4	6.0
scaffold_2739	1	1.0
scaffold_27391	1	2.0
scaffold_27399	1	1.0
scaffold_274	40	51.0
scaffold_2740	39	57.0
scaffold_27406	1	1.0
scaffold_27407	1	1.0
scaffold_2741	28	31.0
scaffold_27417	1	1.0
scaffold_27418	1	1.0
scaffold_2742	15	23.0
scaffold_27424	1	1.0
scaffold_2743	20	28.0
scaffold_2744	6	11.0
scaffold_27442	1	1.0
scaffold_2745	4	4.0
scaffold_27459	1	1.0
scaffold_2746	42	55.0
scaffold_27467	1	1.0
scaffold_2747	3	3.0
scaffold_2748	16	23.0
scaffold_27487	15	16.0
scaffold_2749	139	204.0
scaffold_27490	3	4.0
scaffold_27497	1	1.0
scaffold_275	59	78.0
scaffold_2750	8	8.0
scaffold_27502	1	1.0
scaffold_27505	13	26.0
scaffold_2751	24	26.0
scaffold_2752	57	296.0
scaffold_27525	1	1.0
scaffold_27527	1	1.0
scaffold_2753	9	11.0
scaffold_2754	5	8.0
scaffold_2755	11	14.0
scaffold_27555	3	3.0
scaffold_2756	38	49.0
scaffold_27568	1	1.0
scaffold_2757	13	16.0
scaffold_27573	1	1.0
scaffold_2758	8	10.0
scaffold_27581	4	4.0
scaffold_27582	39	60.0
scaffold_2759	7	7.0
scaffold_276	88	115.0
scaffold_2760	59	93.0
scaffold_27605	1	1.0
scaffold_2761	8	14.0
scaffold_2762	34	46.0
scaffold_27625	1	1.0
scaffold_2763	30	41.0
scaffold_2764	3	4.0
scaffold_27643	2	2.0
scaffold_2765	9	15.0
scaffold_27654	1	1.0
scaffold_2766	9	9.0
scaffold_27668	1	1.0
scaffold_2767	60	94.0
scaffold_2768	9	11.0
scaffold_27680	1	1.0
scaffold_27683	6	8.0
scaffold_2769	18	37.0
scaffold_27698	1	1.0
scaffold_277	16	18.0
scaffold_2770	44	55.0
scaffold_2771	2	2.0
scaffold_27713	1	1.0
scaffold_27716	1	1.0
scaffold_27718	4	5.0
scaffold_2772	8	8.0
scaffold_27723	2	3.0
scaffold_2773	5	8.0
scaffold_2774	12	23.0
scaffold_27740	1	1.0
scaffold_2775	5	5.0
scaffold_27751	3	3.0
scaffold_2776	30	45.0
scaffold_27763	1	1.0
scaffold_27767	1	1.0
scaffold_27768	1	1.0
scaffold_27769	1	1.0
scaffold_2777	3	4.0
scaffold_27778	1	1.0
scaffold_2778	19	40.0
scaffold_27783	1	1.0
scaffold_2779	11	13.0
scaffold_27790	1	1.0
scaffold_27793	1	1.0
scaffold_278	95	119.0
scaffold_2780	8	11.0
scaffold_27800	2	6.0
scaffold_2781	3	3.0
scaffold_2782	21	27.0
scaffold_27828	3	3.0
scaffold_27829	3	4.0
scaffold_2783	62	89.0
scaffold_2784	1	1.0
scaffold_27848	1	1.0
scaffold_2785	22	31.0
scaffold_27858	11	14.0
scaffold_2786	2	3.0
scaffold_2787	2	5.0
scaffold_27879	1	2.0
scaffold_2788	4	4.0
scaffold_2789	1	1.0
scaffold_27893	1	1.0
scaffold_27894	29	52.0
scaffold_27897	1	2.0
scaffold_279	93	112.0
scaffold_2790	23	30.0
scaffold_27902	4	6.0
scaffold_27905	1	1.0
scaffold_2791	25	35.0
scaffold_27914	1	1.0
scaffold_2792	36	51.0
scaffold_27927	1	1.0
scaffold_2793	11	15.0
scaffold_27935	2	3.0
scaffold_2794	9	29.0
scaffold_2795	29	39.0
scaffold_27955	1	1.0
scaffold_2796	2	5.0
scaffold_2797	5	6.0
scaffold_27970	3	3.0
scaffold_2798	5	8.0
scaffold_2799	42	65.0
scaffold_28	167	232.0
scaffold_280	103	149.0
scaffold_2800	21	22.0
scaffold_2801	20	27.0
scaffold_28013	6	7.0
scaffold_2802	38	46.0
scaffold_2803	31	42.0
scaffold_2804	16	21.0
scaffold_28040	1	1.0
scaffold_28046	1	2.0
scaffold_2805	4	5.0
scaffold_2806	8	9.0
scaffold_28069	2	2.0
scaffold_28070	2	91.0
scaffold_28077	2	2.0
scaffold_2808	19	22.0
scaffold_28083	1	2.0
scaffold_2809	13	18.0
scaffold_28094	1	1.0
scaffold_281	163	212.0
scaffold_2810	14	18.0
scaffold_2811	5	7.0
scaffold_28116	1	2.0
scaffold_2812	26	38.0
scaffold_28122	1	1.0
scaffold_28123	3	4.0
scaffold_2813	37	46.0
scaffold_2814	5	5.0
scaffold_28147	1	1.0
scaffold_28148	1	1.0
scaffold_2815	3	3.0
scaffold_28152	1	1.0
scaffold_28156	15	21.0
scaffold_2816	39	49.0
scaffold_2817	24	28.0
scaffold_2818	2	2.0
scaffold_2819	6	8.0
scaffold_282	25	31.0
scaffold_2820	72	96.0
scaffold_2821	10	12.0
scaffold_28218	1	2.0
scaffold_2822	6	6.0
scaffold_28229	11	31.0
scaffold_2823	10	11.0
scaffold_28231	1	3.0
scaffold_28236	1	1.0
scaffold_28239	1	2.0
scaffold_2824	7	7.0
scaffold_28240	6	7.0
scaffold_2825	11	13.0
scaffold_28256	1	1.0
scaffold_2826	27	28.0
scaffold_28264	5	9.0
scaffold_2827	6	7.0
scaffold_28272	1	2.0
scaffold_2828	3	4.0
scaffold_2829	1	3.0
scaffold_28297	8	14.0
scaffold_283	126	159.0
scaffold_2830	31	35.0
scaffold_28301	1	1.0
scaffold_2831	12	14.0
scaffold_28317	3	5.0
scaffold_2832	2	2.0
scaffold_28322	2	3.0
scaffold_2833	6	6.0
scaffold_28332	1	2.0
scaffold_2834	37	48.0
scaffold_28347	1	1.0
scaffold_2835	26	31.0
scaffold_2836	101	179.0
scaffold_28365	1	2.0
scaffold_2837	5	9.0
scaffold_2838	5	5.0
scaffold_2839	7	8.0
scaffold_28391	1	1.0
scaffold_28396	1	1.0
scaffold_284	74	88.0
scaffold_2840	343	695.0
scaffold_28403	1	1.0
scaffold_2841	6	7.0
scaffold_28412	1	1.0
scaffold_28419	1	1.0
scaffold_2842	27	32.0
scaffold_2843	7	483.0
scaffold_28433	11	17.0
scaffold_2844	39	67.0
scaffold_28441	1	1.0
scaffold_2845	4	5.0
scaffold_2846	13	18.0
scaffold_2847	17	25.0
scaffold_28473	1	1.0
scaffold_2848	14	21.0
scaffold_2849	61	10074.0
scaffold_285	67	85.0
scaffold_2850	1	2.0
scaffold_2851	36	109.0
scaffold_28515	1	1.0
scaffold_28517	1	1.0
scaffold_2852	11	13.0
scaffold_28524	1	1.0
scaffold_28529	6	9.0
scaffold_2853	42	73.0
scaffold_28539	1	3.0
scaffold_2854	8	11.0
scaffold_28548	14	26.0
scaffold_2855	33	61.0
scaffold_2856	8	10.0
scaffold_28565	1	1.0
scaffold_2857	9	13.0
scaffold_28573	1	1.0
scaffold_2858	3	5.0
scaffold_28589	4	7.0
scaffold_2859	56	77.0
scaffold_28599	1	1.0
scaffold_286	19	22.0
scaffold_2860	10	16.0
scaffold_28603	1	1.0
scaffold_2861	10	114.0
scaffold_28619	1	1.0
scaffold_2862	2	3.0
scaffold_28623	1	1.0
scaffold_2863	34	43.0
scaffold_28637	1	1.0
scaffold_28638	1	1.0
scaffold_2864	11	13.0
scaffold_2865	4	7.0
scaffold_28654	1	2.0
scaffold_2866	10	10.0
scaffold_2867	25	30.0
scaffold_28674	789	3784.0
scaffold_28679	2	3.0
scaffold_2868	3	3.0
scaffold_28684	1	1.0
scaffold_2869	23	28.0
scaffold_287	105	140.0
scaffold_2870	12	21.0
scaffold_2871	8	10.0
scaffold_28714	1	1.0
scaffold_28716	2	4.0
scaffold_2872	12	21.0
scaffold_28723	1	2.0
scaffold_2873	3	3.0
scaffold_2874	28	37.0
scaffold_28744	1	3.0
scaffold_2875	10	13.0
scaffold_2876	4	4.0
scaffold_28761	23	30.0
scaffold_28762	9	10.0
scaffold_28774	20	28.0
scaffold_2878	2	2.0
scaffold_28785	1	1.0
scaffold_2879	65	91.0
scaffold_28790	1	2.0
scaffold_288	29	33.0
scaffold_2880	17	22.0
scaffold_2881	53	62.0
scaffold_28812	1	1.0
scaffold_28819	1	1.0
scaffold_2882	4	4.0
scaffold_28826	2	2.0
scaffold_2883	4	6.0
scaffold_28833	1	1.0
scaffold_2884	37	46.0
scaffold_28848	15	26.0
scaffold_2885	19	24.0
scaffold_28855	10	15.0
scaffold_2886	9	12.0
scaffold_28866	1	1.0
scaffold_2887	39	63.0
scaffold_2888	65	88.0
scaffold_28882	2	2.0
scaffold_28889	1	2.0
scaffold_2889	15	21.0
scaffold_28898	20	37.0
scaffold_289	23	28.0
scaffold_2890	6	9.0
scaffold_2891	33	46.0
scaffold_2892	19	26.0
scaffold_2893	215	282.0
scaffold_2894	54	86.0
scaffold_28941	1	1.0
scaffold_2895	6	6.0
scaffold_2896	129	95385.0
scaffold_28963	1	2.0
scaffold_28967	1	1.0
scaffold_2897	3	5.0
scaffold_28972	1	1.0
scaffold_2898	5	5.0
scaffold_28987	1	1.0
scaffold_2899	2	4.0
scaffold_28997	2	3.0
scaffold_28999	1	1.0
scaffold_29	29	66.0
scaffold_290	32	50.0
scaffold_2900	14	22.0
scaffold_29009	1	4.0
scaffold_2901	298	643.0
scaffold_2902	5	9.0
scaffold_29021	1	1.0
scaffold_29024	1	1.0
scaffold_2903	15	22.0
scaffold_29031	4	4.0
scaffold_2904	17	19.0
scaffold_29049	2	3.0
scaffold_2905	137	240.0
scaffold_2906	7	9.0
scaffold_29062	6	11.0
scaffold_29067	1	1.0
scaffold_2907	15	26.0
scaffold_29071	3	3.0
scaffold_2908	8	8.0
scaffold_29083	6	8.0
scaffold_29085	3	7.0
scaffold_29086	1	1.0
scaffold_2909	22	30.0
scaffold_29092	1	1.0
scaffold_291	22	26.0
scaffold_29104	1	1.0
scaffold_29105	10	13.0
scaffold_2911	5	6.0
scaffold_29111	2	3.0
scaffold_29115	2	3.0
scaffold_29117	1	1.0
scaffold_29119	2	4.0
scaffold_2912	3	5.0
scaffold_2913	9	9.0
scaffold_2914	7	9.0
scaffold_29142	1	1.0
scaffold_29148	1	1.0
scaffold_29149	13	18.0
scaffold_2915	57	95.0
scaffold_2916	4	12.0
scaffold_29160	1	1.0
scaffold_29165	1	1.0
scaffold_2917	10	14.0
scaffold_29173	23	27.0
scaffold_29175	1	2.0
scaffold_29176	1	1.0
scaffold_2918	1	1.0
scaffold_29181	24	26.0
scaffold_2919	10	12.0
scaffold_29194	1	1.0
scaffold_29195	62	83.0
scaffold_29198	1	1.0
scaffold_292	93	119.0
scaffold_2920	16	17.0
scaffold_29200	1	1.0
scaffold_2921	87	127.0
scaffold_2922	5	6.0
scaffold_29222	1	1.0
scaffold_2923	8	10.0
scaffold_29232	1	4.0
scaffold_29233	1	1.0
scaffold_29237	1	1.0
scaffold_29238	7	11.0
scaffold_2924	33	45.0
scaffold_2925	10	28.0
scaffold_2926	5	7.0
scaffold_2927	4	4.0
scaffold_29271	1	1.0
scaffold_2928	24	34.0
scaffold_2929	4	5.0
scaffold_293	26	31.0
scaffold_2930	8	9.0
scaffold_2931	4	7.0
scaffold_29311	1	2.0
scaffold_29312	1	1.0
scaffold_29315	3	3.0
scaffold_2932	4	5.0
scaffold_2933	49	76.0
scaffold_29333	2	2.0
scaffold_2934	35	76.0
scaffold_29346	1	2.0
scaffold_2935	29	33.0
scaffold_29352	2	2.0
scaffold_29354	1	1.0
scaffold_29357	3	3.0
scaffold_2936	38	44.0
scaffold_29368	6	9.0
scaffold_2937	12	14.0
scaffold_29370	1	1.0
scaffold_29373	1	1.0
scaffold_2938	14	15.0
scaffold_29383	1	1.0
scaffold_29388	1	1.0
scaffold_2939	2	2.0
scaffold_29392	1	1.0
scaffold_29397	1	1.0
scaffold_294	166	217.0
scaffold_2940	18	23.0
scaffold_29404	1	1.0
scaffold_29405	77	254.0
scaffold_29408	1	1.0
scaffold_2941	39	68.0
scaffold_2942	36	44.0
scaffold_29423	1	1.0
scaffold_29425	1	2.0
scaffold_2943	20	25.0
scaffold_29433	1	1.0
scaffold_2944	4	4.0
scaffold_29443	1	2.0
scaffold_2945	6	6.0
scaffold_29452	8	12.0
scaffold_2946	14	25.0
scaffold_29469	2	3.0
scaffold_2947	34	40.0
scaffold_2948	77	441.0
scaffold_29481	43	176.0
scaffold_29484	1	1.0
scaffold_2949	3	3.0
scaffold_29490	18	53.0
scaffold_29497	1	2.0
scaffold_295	67	84.0
scaffold_2950	7	10.0
scaffold_2951	228	316.0
scaffold_29515	1	1.0
scaffold_2952	18	30.0
scaffold_2953	9	13.0
scaffold_2954	6	6.0
scaffold_2955	73	101.0
scaffold_29551	15	20.0
scaffold_2956	13	15.0
scaffold_29562	1	1.0
scaffold_29564	1	2.0
scaffold_2957	7	48.0
scaffold_29572	12	16.0
scaffold_2958	5	11.0
scaffold_29585	9	16.0
scaffold_29587	29	56.0
scaffold_2959	10	12.0
scaffold_29596	1	1.0
scaffold_296	37	52.0
scaffold_2960	16	19.0
scaffold_29603	1	1.0
scaffold_29604	1	1.0
scaffold_2961	17	25.0
scaffold_29610	1	1.0
scaffold_2962	4	5.0
scaffold_29622	1	1.0
scaffold_2963	3	4.0
scaffold_2964	3	4.0
scaffold_2965	5	5.0
scaffold_2966	57	111.0
scaffold_29669	1	2.0
scaffold_2967	6	7.0
scaffold_29672	4	7.0
scaffold_29674	25	46.0
scaffold_29676	1	1.0
scaffold_2968	64	82.0
scaffold_2969	5	5.0
scaffold_29696	2	2.0
scaffold_297	48	65.0
scaffold_2970	26	34.0
scaffold_29706	1	2.0
scaffold_29709	741	1522.0
scaffold_2971	36	47.0
scaffold_2972	2	2.0
scaffold_29724	1	2.0
scaffold_2973	10	12.0
scaffold_29732	2	3.0
scaffold_2974	8	13.0
scaffold_29744	1	1.0
scaffold_2975	4	4.0
scaffold_29756	344	8374.0
scaffold_2976	3	3.0
scaffold_2977	3	3.0
scaffold_2978	3	4.0
scaffold_29780	2	2.0
scaffold_29783	1	2.0
scaffold_2979	1	1.0
scaffold_29791	1	1.0
scaffold_298	39	127.0
scaffold_2980	30	42.0
scaffold_2981	21	24.0
scaffold_29817	1	1.0
scaffold_2982	8	9.0
scaffold_2983	20	51.0
scaffold_29833	1	1.0
scaffold_29837	6	9.0
scaffold_2984	7	11.0
scaffold_29842	1	1.0
scaffold_29846	1	1.0
scaffold_2985	6	7.0
scaffold_29852	44	64.0
scaffold_2986	6	36.0
scaffold_2987	3	3.0
scaffold_2988	7	11.0
scaffold_2989	21	32.0
scaffold_299	108	157.0
scaffold_2990	177	225.0
scaffold_29904	2	2.0
scaffold_2991	3	5.0
scaffold_2992	15	18.0
scaffold_2993	143	215.0
scaffold_29933	5	8.0
scaffold_2994	22	30.0
scaffold_2995	31	45.0
scaffold_29950	1	1.0
scaffold_29957	1	1.0
scaffold_2996	26	50.0
scaffold_29965	2	6.0
scaffold_2997	2	2.0
scaffold_2998	27	31.0
scaffold_29983	1	1.0
scaffold_2999	3	4.0
scaffold_29993	3	7.0
scaffold_3	1767	5052.0
scaffold_30	81	111.0
scaffold_300	68	124.0
scaffold_3000	8	10.0
scaffold_30000	1	1.0
scaffold_3001	7	10.0
scaffold_30013	0	0.0
scaffold_3002	3	5.0
scaffold_30029	2	2.0
scaffold_3003	5	6.0
scaffold_30030	321	975.0
scaffold_30037	1	1.0
scaffold_3004	72	110.0
scaffold_3005	488	936.0
scaffold_3006	4	4.0
scaffold_3007	11	13.0
scaffold_3008	9	13.0
scaffold_3009	10	22.0
scaffold_30090	1	1.0
scaffold_30096	1	1.0
scaffold_301	18	24.0
scaffold_3010	2	2.0
scaffold_3011	41	52.0
scaffold_3012	5	7.0
scaffold_30121	2	4.0
scaffold_3013	3	3.0
scaffold_3014	10	11.0
scaffold_3015	22	34.0
scaffold_30153	4	5.0
scaffold_30154	6	8.0
scaffold_3016	284	439.0
scaffold_3017	24	31.0
scaffold_30175	1	1.0
scaffold_3018	3	3.0
scaffold_30186	2	2.0
scaffold_3019	3	3.0
scaffold_30190	2	2.0
scaffold_30192	8	21.0
scaffold_30193	1	1.0
scaffold_30195	1	1.0
scaffold_30196	1	1.0
scaffold_30197	1	1.0
scaffold_302	38	47.0
scaffold_3020	4	5.0
scaffold_30200	2	2.0
scaffold_30206	10	16.0
scaffold_3021	9	12.0
scaffold_30219	4	8.0
scaffold_3022	83	154.0
scaffold_30229	1	2.0
scaffold_3023	11	13.0
scaffold_30238	1	1.0
scaffold_3024	3	7.0
scaffold_30244	2	2.0
scaffold_3025	9	11.0
scaffold_30253	71	111.0
scaffold_30255	1	1.0
scaffold_30257	2	6.0
scaffold_3026	5	7.0
scaffold_30268	23	94.0
scaffold_3027	20	26.0
scaffold_3028	3	3.0
scaffold_3029	8	8.0
scaffold_303	127	169.0
scaffold_3030	16	19.0
scaffold_3031	27	38.0
scaffold_30311	1	3.0
scaffold_30317	1	1.0
scaffold_3032	396	641.0
scaffold_30326	1	1.0
scaffold_3033	2	11.0
scaffold_3034	11	15.0
scaffold_3035	18	21.0
scaffold_30350	1	2.0
scaffold_30355	1	1.0
scaffold_30356	4	4.0
scaffold_3036	11	14.0
scaffold_30360	2	2.0
scaffold_30361	1	1.0
scaffold_3037	5	7.0
scaffold_30370	13	26.0
scaffold_30371	1	1.0
scaffold_30372	1	1.0
scaffold_30375	1	1.0
scaffold_3038	13	20.0
scaffold_30389	1	2.0
scaffold_3039	18	23.0
scaffold_30390	1	2.0
scaffold_30392	1	1.0
scaffold_304	18	25.0
scaffold_3040	6	7.0
scaffold_3041	16	21.0
scaffold_30419	1	1.0
scaffold_3042	279	420.0
scaffold_30428	2	3.0
scaffold_3043	2	2.0
scaffold_3044	83	119.0
scaffold_3045	3	4.0
scaffold_30457	1	1.0
scaffold_3046	3	4.0
scaffold_3047	174	314.0
scaffold_30476	4	6.0
scaffold_30478	1	1.0
scaffold_3048	12	13.0
scaffold_3049	501	1184.0
scaffold_30497	1	1.0
scaffold_305	59	76.0
scaffold_3050	3	4.0
scaffold_3051	5	12.0
scaffold_3052	15	19.0
scaffold_3053	3	3.0
scaffold_30532	1	1.0
scaffold_30533	7	10.0
scaffold_3055	8	14.0
scaffold_3056	8	9.0
scaffold_3057	5	6.0
scaffold_30571	2	5.0
scaffold_3058	21	22.0
scaffold_30580	21	27.0
scaffold_30581	1	2.0
scaffold_30583	1	1.0
scaffold_30589	1	1.0
scaffold_3059	19	25.0
scaffold_30593	1	1.0
scaffold_30596	219	361.0
scaffold_306	24	35.0
scaffold_3060	12	15.0
scaffold_30601	1	1.0
scaffold_3061	7	9.0
scaffold_30612	8	11.0
scaffold_3062	15	18.0
scaffold_3063	137	175.0
scaffold_30638	1	2.0
scaffold_3064	15	20.0
scaffold_30645	1	1.0
scaffold_30648	1	1.0
scaffold_3065	6	7.0
scaffold_30651	2	2.0
scaffold_30655	1	1.0
scaffold_3066	8	14.0
scaffold_30669	15	79.0
scaffold_3067	5	6.0
scaffold_30675	1	1.0
scaffold_3068	26	54.0
scaffold_30680	1	1.0
scaffold_3069	29	204.0
scaffold_307	160	210.0
scaffold_3070	4	7.0
scaffold_3071	5	5.0
scaffold_30719	1	1.0
scaffold_3072	41	59.0
scaffold_30727	3	3.0
scaffold_30729	1	1.0
scaffold_3073	7	10.0
scaffold_3074	169	240.0
scaffold_30740	4	4.0
scaffold_30742	2	4.0
scaffold_30747	5	7.0
scaffold_3075	8	9.0
scaffold_30757	4	6.0
scaffold_3076	8	9.0
scaffold_3077	3	3.0
scaffold_30775	1	2.0
scaffold_3078	68	91.0
scaffold_30780	1	1.0
scaffold_30785	2	2.0
scaffold_3079	192	360.0
scaffold_30796	1	1.0
scaffold_308	33	45.0
scaffold_3080	20	27.0
scaffold_30809	7	10.0
scaffold_3081	14	18.0
scaffold_30818	1	2.0
scaffold_3082	13	39.0
scaffold_30823	1	2.0
scaffold_3083	6	7.0
scaffold_30835	6	7.0
scaffold_3084	7	8.0
scaffold_3085	12	23.0
scaffold_30850	1	1.0
scaffold_30855	1	1.0
scaffold_3086	22	25.0
scaffold_30863	1	2.0
scaffold_30868	3	4.0
scaffold_30869	5	7.0
scaffold_3087	20	24.0
scaffold_3088	8	10.0
scaffold_30888	1	5.0
scaffold_3089	22	30.0
scaffold_30898	1	1.0
scaffold_309	17	24.0
scaffold_3090	7	9.0
scaffold_30900	1	1.0
scaffold_3091	5	14.0
scaffold_30911	1	2.0
scaffold_3092	3	4.0
scaffold_3093	15	21.0
scaffold_30932	99	316.0
scaffold_3094	2	2.0
scaffold_3095	6	6.0
scaffold_3096	12	14.0
scaffold_30967	3	4.0
scaffold_3097	1	1.0
scaffold_3098	136	243.0
scaffold_30983	1	1.0
scaffold_30985	1	1.0
scaffold_3099	11	17.0
scaffold_31	158	3322.0
scaffold_310	92	125.0
scaffold_3100	27	33.0
scaffold_3101	3	4.0
scaffold_31022	1	2.0
scaffold_31023	1	1.0
scaffold_3103	2	2.0
scaffold_31036	1	1.0
scaffold_3104	3	4.0
scaffold_3105	7	9.0
scaffold_31057	4	7.0
scaffold_3106	16	19.0
scaffold_3107	12	15.0
scaffold_31071	3	5.0
scaffold_3108	37	43.0
scaffold_3109	11	19.0
scaffold_311	30	43.0
scaffold_3110	5	5.0
scaffold_31102	1	2.0
scaffold_31108	1	2.0
scaffold_3111	12	26.0
scaffold_3112	102	124.0
scaffold_3113	6	10.0
scaffold_3114	2	3.0
scaffold_3115	9	11.0
scaffold_3116	4	4.0
scaffold_31167	1	1.0
scaffold_3117	6	8.0
scaffold_3118	18	19.0
scaffold_31180	1	1.0
scaffold_3119	26	31.0
scaffold_312	14	17.0
scaffold_3120	5	5.0
scaffold_3121	58	89.0
scaffold_3122	50	70.0
scaffold_31229	1	1.0
scaffold_3123	36	83.0
scaffold_31230	4	7.0
scaffold_3124	1	1.0
scaffold_3125	2	2.0
scaffold_3126	94	126.0
scaffold_31266	1	1.0
scaffold_3127	5	7.0
scaffold_31272	1	1.0
scaffold_3128	9	9.0
scaffold_31287	6	9.0
scaffold_3129	17	20.0
scaffold_31295	1	1.0
scaffold_31298	1	1.0
scaffold_313	41	58.0
scaffold_3130	7	7.0
scaffold_31300	1	1.0
scaffold_31308	2	7.0
scaffold_3131	16	20.0
scaffold_3132	3	3.0
scaffold_3133	6	7.0
scaffold_31334	1	1.0
scaffold_3134	16	21.0
scaffold_31344	2	3.0
scaffold_31349	1	2.0
scaffold_3135	149	190.0
scaffold_31354	1	1.0
scaffold_31355	7	30.0
scaffold_31359	1	1.0
scaffold_3136	6	7.0
scaffold_31364	5	8.0
scaffold_3137	18	19.0
scaffold_3138	3	3.0
scaffold_31382	6	12.0
scaffold_31383	1	1.0
scaffold_31387	5	7.0
scaffold_31389	3	3.0
scaffold_3139	4	17.0
scaffold_31390	1	2.0
scaffold_314	26	33.0
scaffold_3140	4	4.0
scaffold_3141	2	2.0
scaffold_31415	1	1.0
scaffold_31419	5	9.0
scaffold_3142	5	9.0
scaffold_31425	1	1.0
scaffold_31426	1	1.0
scaffold_3143	1	1.0
scaffold_31433	2	2.0
scaffold_31437	7	8.0
scaffold_31438	2	2.0
scaffold_3144	2	2.0
scaffold_31446	1	1.0
scaffold_3145	12	15.0
scaffold_31458	40	89.0
scaffold_3146	9	16.0
scaffold_3147	90	125.0
scaffold_3148	5	6.0
scaffold_31484	16	26.0
scaffold_3149	17	21.0
scaffold_315	17	24.0
scaffold_3150	13	14.0
scaffold_31504	1	1.0
scaffold_31505	28	62.0
scaffold_3151	42	48.0
scaffold_3152	8	8.0
scaffold_31527	3	4.0
scaffold_31529	1	6.0
scaffold_3153	30	75.0
scaffold_31533	1	1.0
scaffold_31534	1	1.0
scaffold_3154	6	8.0
scaffold_3155	6	9.0
scaffold_31554	9	12.0
scaffold_3156	5	5.0
scaffold_31561	1	1.0
scaffold_3157	3	4.0
scaffold_31570	30	64.0
scaffold_3159	9	11.0
scaffold_316	36	46.0
scaffold_3160	6	9.0
scaffold_31607	1	1.0
scaffold_31608	2	5.0
scaffold_3161	9	11.0
scaffold_31612	4	8.0
scaffold_31613	14	25.0
scaffold_3162	8	17.0
scaffold_31621	1	1.0
scaffold_31629	8	21.0
scaffold_3163	12	24.0
scaffold_31630	8	9.0
scaffold_3164	6	6.0
scaffold_31640	1	2.0
scaffold_3165	7	7.0
scaffold_31659	4596	27146.0
scaffold_3166	9	11.0
scaffold_31661	12	17.0
scaffold_31673	22	34.0
scaffold_3168	41	53.0
scaffold_31681	2	3.0
scaffold_3169	5	5.0
scaffold_317	56	166.0
scaffold_3170	33	51.0
scaffold_31701	1	3.0
scaffold_3171	26	47.0
scaffold_3172	3	3.0
scaffold_31729	1	1.0
scaffold_3173	86	191.0
scaffold_3174	220	503.0
scaffold_3175	12	13.0
scaffold_3176	33	49.0
scaffold_31767	1	1.0
scaffold_3177	5	5.0
scaffold_3178	11	14.0
scaffold_3179	8	9.0
scaffold_318	37	51.0
scaffold_3180	8	8.0
scaffold_31805	8	10.0
scaffold_31806	2	2.0
scaffold_31807	1	1.0
scaffold_3181	10	13.0
scaffold_3182	4	7.0
scaffold_3183	37	51.0
scaffold_3184	1	1.0
scaffold_3185	11	15.0
scaffold_31858	5	8.0
scaffold_3186	34	139.0
scaffold_31863	1	1.0
scaffold_31867	1	1.0
scaffold_3187	33	41.0
scaffold_31873	1	1.0
scaffold_3188	10	12.0
scaffold_31880	19	289.0
scaffold_3189	20	23.0
scaffold_31897	24	75.0
scaffold_31899	1	1.0
scaffold_319	101	135.0
scaffold_3190	4	8.0
scaffold_3191	11	15.0
scaffold_3192	9	66.0
scaffold_3193	2	2.0
scaffold_3194	5	19.0
scaffold_3195	5	9.0
scaffold_31953	1	1.0
scaffold_31957	1	1.0
scaffold_3196	1	3.0
scaffold_31962	1	2.0
scaffold_3197	141	425.0
scaffold_3198	54	71.0
scaffold_31987	1	1.0
scaffold_3199	12	14.0
scaffold_31992	9	24.0
scaffold_32	47	72.0
scaffold_320	8	10.0
scaffold_3200	6	12.0
scaffold_32009	3	5.0
scaffold_3201	2	2.0
scaffold_3202	3	4.0
scaffold_3203	12	16.0
scaffold_32030	1	2.0
scaffold_32035	7	7.0
scaffold_3204	5	9.0
scaffold_32041	1	1.0
scaffold_3205	11	20.0
scaffold_3206	3	3.0
scaffold_3207	23	32.0
scaffold_32075	1	1.0
scaffold_3208	12	17.0
scaffold_32080	2	2.0
scaffold_32084	10	12.0
scaffold_3209	18	166.0
scaffold_321	105	134.0
scaffold_3210	54	73.0
scaffold_32100	1	1.0
scaffold_32103	1	1.0
scaffold_3211	11	16.0
scaffold_3212	22	45.0
scaffold_3213	22	24.0
scaffold_32139	10	14.0
scaffold_3214	4	4.0
scaffold_3215	307	696.0
scaffold_32153	1	1.0
scaffold_32159	1	1.0
scaffold_3216	30	39.0
scaffold_3217	21	24.0
scaffold_32172	1	1.0
scaffold_3218	4	4.0
scaffold_3219	27	32.0
scaffold_322	65	132.0
scaffold_3220	61	79.0
scaffold_32209	1	1.0
scaffold_3221	5	5.0
scaffold_32214	599	932.0
scaffold_3222	12	15.0
scaffold_3223	21	26.0
scaffold_32236	12	32.0
scaffold_3224	21	31.0
